block ,row ,col ,pop ,mf ,rep ,pheno ,diam mm ,height cm ,total branch ,herb_ dam ,wilt status ,longest leaf cm ,flowers ,fruits ,longest fruit cm ,repro_ branch ,notes 
G1 ,19,D ,LV3 ,4,10,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G1 ,20,C ,CP3 ,2,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G1 ,20,D ,YO11 ,5,9,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G1 ,21,C ,FR ,4,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G1 ,21,D ,YO8 ,7,3,X,,,,,,,,,,,no plant 
G1 ,22,C ,DPR ,7,2,X ,,,,,D ,,,,,,no plant 
G1 ,22,D ,WR ,3,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,23,C ,YO7 ,5,2,X ,,,,,,,,,,,no plant 
G2 ,23,D ,WV ,3,12,X ,,,,,D ,,,,,,no plant 
G2 ,24,C ,SQ2 ,3,9,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,24,D ,CC ,1,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,25,C ,YO8 ,6,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,25,D ,YO8 ,3,10,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,26,C ,LVTR1 ,4,6,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,26,D ,SC ,2,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,27,C ,BH ,1,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,27,D ,WR ,1,4,X ,,,,,D ,,,,,,no plant 
G2 ,28,C ,YO4 ,7,9,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,28,D ,WV ,7,10,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,29,C ,SQ2 ,7,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,29,D ,WV ,5,4,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,30,C ,DPR ,2,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,30,D ,YO11 ,1,13,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,31,C ,WL2 ,6,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,31,D ,LVTR1 ,7,9,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,32,C ,YO8 ,5,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,32,D ,TM2 ,4,13,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,33,C ,DPR ,4,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,33,D ,LV1 ,6,2,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,34,C ,YO11 ,6,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,34,D ,LVTR1 ,3,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,35,C ,DPR ,1,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,35,D ,YO4 ,5,2,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,36,C ,SQ1 ,5,6,V ,10.52,12,2,Y ,W ,5.8,,,,0,
G2 ,36,D ,CC ,6,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,37,C ,CP2 ,1,10,X ,,,,,,,,,,,no plant 
G2 ,37,D ,WV ,6,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,38,C ,YO11 ,3,6,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,38,D ,SC ,3,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,39,C ,CP2 ,6,13,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,39,D ,CP3 ,4,2,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,40,C ,CP2 ,5,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,40,D ,WL2 ,1,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,41,C ,YO7 ,1,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,41,D ,SQ3 ,6,1,X,,,,,D ,,,,,,no plant 
G2 ,42,C ,FR ,2,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,42,D ,SQ3 ,1,10,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,43,C ,SQ2 ,5,2,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,43,D ,TM2 ,6,13,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
G2 ,44,C ,SQ3 ,3,1,X ,,,,,D ,,,,,,no plant 
G2 ,44,D ,YO11 ,7,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,1,A ,TM2 ,1,9,X ,,,,,,,,,,,no plant 
I1 ,1,B ,YO4 ,4,2,X ,,,,,,,,,,,already marked 
I1 ,2,A ,CP3 ,3,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,2,B ,SQ3 ,5,4,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,3,A ,LVTR1 ,4,12,X ,,,,,,,,,,,no plant 
l1 ,3,B ,LV1 ,2,10,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,4,A ,CP3 ,4,8,X ,,,,,D ,,,,,,"no plant, broken tab "
l1 ,4,B ,LV1 ,7,13,X ,,,,,,,,,,,no plant 
l1 ,5,A ,IH ,3,9,X ,,,,,,,,,,,no Plant 
l1 ,5,B ,DPR ,1,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,6,A ,YO4 ,2,12,X ,,,,,,,,,,,no Plant 
I1 ,6,B ,DPR ,3,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,7,A ,LV1 ,5,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,7,B ,YO8 ,4,4,X ,,,,,,,,,,,no plant 
l1 ,8,A ,DPR ,6,6,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,8,B ,SQ3 ,2,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,9,A ,CC ,7,10,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,9,B ,TM2 ,3,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,10,A ,CC ,5,13,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,10,B ,YO11 ,4,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,11,A ,YO7 ,3,13,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,11,B ,SC ,1,2,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,12,A ,LVTR1 ,2,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,12,B ,YO4 ,5,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,13,A ,YO7 ,1,2,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,13,B ,SQ2 ,4,4,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,14,A ,CC ,2,9,X ,,,,,,,,,,,no plant 
I1 ,14,B ,YO7 ,6,13,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,15,A ,WV ,6,13,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,15,B ,FR ,5,4,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,16,A ,YO4 ,1,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,16,B ,WV ,1,11,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,17,A ,WL2 ,3,6,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,17,B ,LV1 ,6,9,V ,2.41,5,1,Y ,N ,1.9,,,,0,
I1 ,18,A ,SQ1 ,3,2,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,18,B ,IH ,6,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,19,A ,FR ,6,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,19,B ,YO8 ,6,11,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,20,A ,SQ1 ,6,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,20,B ,WL2 ,6,2,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,21,A ,LV1 ,1,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,21,B ,SC ,2,9,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,22,A ,LV3 ,3,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,22,B ,CP2 ,2,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,23,A ,LV3 ,3,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,23,B ,DPR ,4,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,24,A ,WL2 ,3,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,24,B ,SQ3 ,3,6,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,25,A ,CP2 ,7,2,X ,,,,,D ,,,,,,no plant 
I2,25,B ,CP3 ,1,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,26,A ,LVTR1 ,4,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,26,B ,CP2 ,3,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,27,A ,WR ,3,3,V ,5.85,6.9,1,Y ,W ,5.1,,,,0,
I2,27,B ,LVTR1 ,3,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,28,A ,FR ,4,11,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,28,B ,YO8 ,3,13,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,29,A ,SC ,7,4,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,29,B ,YO4 ,5,4,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,30,A ,SQ1 ,5,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,30,B ,SQ2 ,2,8,X ,,,,,,,,,,,no plant 
I2,31,A ,SQ3 ,6,3,X ,,,,,,,,,,,no plant 
I2,31,B ,YO7 ,5,4,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,32,A ,CP3 ,5,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,32,B ,YO7 ,2,2,X,,,,,D ,,,,,,no plant 
I2,33,A ,YO11 ,3,8,X,,,,,,,,,,,no plant 
I2,33,B ,CP2 ,1,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,34,A ,CC ,3,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,34,B ,WL2 ,5,12,X ,,,,,D ,,,,,,no plant 
I2,35,A ,SQ2 ,5,6,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,35,B ,SC ,3,10,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,36,A ,LV1 ,1,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,36,B ,SQ2 ,1,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,37,A ,FR ,3,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,37,B ,SQ2 ,7,9,X,,,,,,,,,,,no plant 
I2,38,A ,YO4 ,1,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,38,B ,LVTR1 ,7,11,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,39,A ,IH ,1,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,39,B ,DPR ,3,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,40,A ,LV1 ,3,9,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,40,B ,SQ3 ,7,9,V ,8.83,8.6,9,Y ,SW ,2.7,,,,0,
I2,41,A ,CP3 ,4,4,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,41,B ,LV1 ,2,6,X ,,,,,D ,,,,,,no plant 
I2,42,A ,TM2 ,7,2,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,42,B ,YO11 ,6,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,43,A ,WV ,7,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,43,B ,SQ3 ,4,13,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,44,A ,YO8 ,6,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,44,B ,LV1 ,5,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,1,C ,YO4 ,6,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,1,D ,YO8 ,2,10,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,2,C ,SC ,7,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,2,D ,BH ,1,9,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,3,C ,YO7 ,2,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,3,D ,YO11 ,2,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,4,C ,WL1 ,5,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,4,D ,SQ1 ,4,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,5,C ,YO8 ,5,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,5,D ,WR ,3,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l2,6,C ,CP3 ,7,4,V ,6.6,7.7,6,Y ,SW ,2.1,,,,0,
l1 ,6,D ,WL2 ,2,2,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,7,C ,WL2 ,7,6,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,7,D ,YO11 ,1,3,X ,,,,,,,,,,,no plant 
l1 ,8,C ,SQ2 ,5,11,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,8,D ,TM2 ,7,6,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,9,C ,LV3 ,6,6,X ,,,,,,,,,,,no plant 
I1 ,9,D ,SQ2 ,1,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,10,C ,YO7 ,5,9,X ,,,,,,,,,,,no plant 
I1 ,10,D ,LV1 ,4,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,11,C ,SQ2 ,2,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,11,D ,WR ,2,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,12,C ,WV ,3,2,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1,12,D ,FR ,3,9,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1,13,C ,LVTR1 ,6,6,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1,13,D ,FR ,7,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1,14,C ,CP3 ,1,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,14,D ,WV ,4,6,X,,,,,,,,,,,no Plant 
l1 ,15,C ,IH ,2,4,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,15,D ,SQ3 ,3,10,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,16,C ,YO11 ,6,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,16,D ,SQ3 ,7,13,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,17,C ,YO11 ,5,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,17,D ,CP2 ,4,5,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,18,C ,DPR ,4,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,18,D ,CP3 ,5,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
l1 ,19,C ,SQ3 ,6,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,19,D ,SQ2 ,7,13,X ,,,,,,,,,,,no plant 
I1 ,20,C ,YO8 ,1,5,X ,,,,,,,,,,,no Plant 
I1 ,20,D ,CP2 ,7,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1 ,21,C ,LVTR1 ,3,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1,21,D ,SC ,6,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1,22,C ,CP2 ,6,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I1,22,D ,WV ,5,10,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,23,C ,SQ2 ,3,11,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,23,D ,LVTR1 ,1,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,24,C ,YO7 ,3,9,X,,,,,D ,,,,,,no plant 
I2,24,D ,YO4 ,2,8,X,,,,,,,,,,,no plant 
I2,25,C ,BH ,1,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,25,D ,WL1 ,3,13,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,26,C ,WV ,6,9,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,26,D ,FR ,7,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,27,C ,TM2 ,2,7,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,27,D ,IH ,5,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,28,C ,LV1 ,6,4,X ,,,,,,,,,,,no plant 
I2,28,D ,WR ,1,8,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,29,C ,SQ3 ,1,12,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,29,D ,CP3 ,6,11,V ,7.93,8.5,4,Y ,N ,2.3,,,,0,
I2,30,C ,YO8 ,1,1,X ,,,,,,,,,,,no Plant 
I2,30,D ,YO11 ,5,1,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,31,C ,WL2 ,1,10,X ,,,,,,,,,,,no plant 
I2,31,D ,DPR ,7,11,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,32,C ,LV1 ,7,9,X,,,,,,,,,,,no plant 
I2,32,D ,SQ1 ,4,3,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,33,C ,YO4 ,3,11,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
I2,33,D ,LV3 ,7,4,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,n/a ,
